5.80532, 35.2045, 56.87, 83.0011, 49.5792, 135.987, 59.4325, 60.6755, 50.7213, 332.264, 5834.55, 14915.8, 23218.4, 31633.6, 42297, 52092.4, 55284.2, 54060, 50014.7, 47688.2
54.1634, 69.589, 49.6503, 56.3765, 223.905, 326.975, 278.113, 182.678, 225.704, 174.66, 172.341, 309.143, 357.294, 393.162, 603.224, 859.024, 678.837, 608.545, 724.024, 636.326
78.8861, 49.3579, 77.51, 249.159, 486.609, 422.245, 486.551, 404.023, 471.37, 1026.6, 6352.77, 17347.8, 32418.3, 38797.4, 40223.8, 39468.5, 38627.6, 39201.5, 38723.3, 41685.1
50.5145, 168.344, 203.093, 351.175, 2025.28, 2757.57, 2965.74, 2748.96, 2112.04, 1566.06, 945.766, 854.472, 574.542, 896.944, 1013.11, 656.579, 420.794, 303.464, 372.637, 188.43
90.6128, 72.5091, 72.974, 1277.87, 6154.51, 12770.7, 19366.9, 31757.3, 45820.4, 58137.1, 66189.1, 76390.1, 92030.6, 97810.3, 97179.4, 87483.1, 83121, 78741.3, 80668.6, 80744.4
73.1577, 40.3506, 71.4609, 113.892, 61.9384, 116.851, 40.4439, 143.276, 104.359, 65.4362, 85.2279, 15.4983, 258.506, 228.013, 179.69, 210.125, 215.005, 323.015, 384.253, 480.191
104.776, 117.108, 130.255, 65.1875, 55.6517, 100.913, 25.8618, 35.0274, 79.6474, 608.126, 863.805, 3680.07, 11396.7, 24784.5, 35383, 47565.3, 56826.1, 58689, 60662.4, 65402
112.604, 37.8368, 290.617, 465.149, 295.454, 171.436, 205.56, 3360.48, 15048.9, 25520.9, 31620.9, 37498.3, 41365.9, 40518.3, 38006.4, 40062, 41484.3, 41613.9, 49174.7, 56722.1
119.252, 49.9513, 661.694, 5535.26, 10407, 12213, 10542.4, 7596.4, 5067.57, 3392.87, 2380.29, 2009, 1528.2, 1059.61, 781.67, 704.141, 1281.44, 6159.84, 13531.3, 21911
-4.02287, 268.495, 429.5, 847.244, 3297.62, 4443.21, 3526.63, 2436.56, 1783.94, 1577.64, 1030.66, 790.674, 3513.49, 10222.1, 16319.9, 18773.3, 17760.6, 14093.5, 9149.36, 6464.55
84.2051, 126.336, 450.869, 336.688, 684.019, 772.056, 574.499, 668.102, 722.85, 728.498, 568.977, 439.527, 300.569, 473.322, 537.728, 419.514, 323.435, 191.588, 140.746, 335.866
184.736, 22.2951, 35.581, 105.228, 83.9059, 1761.65, 3373.8, 3438.71, 2705.58, 1840.78, 1347.21, 961.384, 579.624, 524.269, 889.21, 872.577, 658.485, 459.347, 298.114, 373.821
88.3587, 100.37, 191.024, 96.9388, 267.296, 219.113, 433.909, 668.17, 533.123, 342.914, 269.66, 76.1805, 29.6786, 125.482, 239.197, 376.268, 280.372, 514.8, 319.886, 334.71
112.821, 127.414, 104.086, 219.726, 664.396, 7162.71, 19186.2, 28962.3, 36091.2, 38533.9, 38452.9, 38330.3, 45453.2, 51159.8, 57633.3, 64041.1, 69407.6, 74190, 77587.5, 75004.9
36.5153, 110.733, 35.2219, 22.7107, 48.6506, 78.6172, 1138.35, 6683.86, 13680.8, 20576.8, 24252.4, 29098.2, 30951, 33154.7, 37642, 39417.7, 43591.3, 44182.9, 44067.3, 45750.6
137.413, 92.8837, 69.3001, 250.456, 297.361, 266.26, 237.807, 222.143, 164.426, 89.2929, 322.937, 574.05, 937.558, 1115.06, 765.814, 443.423, 303.881, 161.159, 203.299, 81.3544
103.173, -34.2146, 75.5878, 64.9453, 63.6532, 267.743, 298.471, 269.697, 184.251, 279.794, 1939.24, 10091.8, 19626.6, 27056.2, 30849.9, 32893.8, 33710.1, 34729.6, 36813.6, 38601
19.3062, 76.4984, 188.932, 444.173, 458.52, 502.081, 522.338, 625.505, 528.214, 429.474, 233.698, 275.164, 354.368, 436.236, 1475.97, 6199.29, 12171, 19977.4, 28454.6, 37820.3
22.0138, 48.6114, 28.6613, 211.875, 3211.45, 5100.28, 5459.23, 9197.82, 17570, 20479.8, 18246.3, 13645, 9781.64, 6400.36, 4220.16, 2944.02, 1997.06, 1220.42, 766.023, 561.372
62.2957, 142.483, 252.046, 277.383, 353.173, 488.29, 614.609, 605.982, 326.129, 274.705, 456.007, 4257.94, 14844, 28278.3, 39083.5, 42806.7, 44809.9, 44076.4, 42712.8, 43392.9
91.9621, 58.9441, 101.838, 67.2727, 68.8897, 78.9423, 143.316, 31.0243, 25.201, 51.2819, 59.6033, 177.657, 103.551, 130.696, 190.508, 211.346, 137.859, 112.545, 141.514, 123.578
45.6988, 50.2566, 72.0097, 64.6432, 85.0152, 156.295, 223.909, 212.97, 303.949, 323.165, 256.674, 176.811, 191.071, 79.1208, 117.517, 146.873, 134.527, 81.6086, 138.898, 102.148
48.3438, 198.41, 227.262, 176.12, 217.047, 222.585, 78.0756, 74.336, 148.204, 79.525, 81.7528, 77.7995, 84.001, 384.841, 1252.77, 7407.85, 15340.8, 22277.1, 27698.4, 34128.9
112.932, 1329.95, 6354.9, 14228, 22395.5, 23854.8, 19328, 14238.6, 9968.03, 6530.13, 4533.36, 2937.36, 1906.71, 1319.62, 1075.46, 1051.21, 1136.37, 5927.28, 13380.8, 20913.1
110.445, 86.328, 96.5113, 195.903, 4943.97, 10024.4, 11113.3, 8914.51, 6742.76, 4883.69, 3428.05, 2296.37, 1618.61, 1233.53, 1062.12, 816.693, 747.065, 776.513, 750.782, 665.564
93.1175, 1.05316, 83.2641, 151.84, 83.1816, 109.753, 160.72, 1139.22, 6324.87, 14823.5, 23757.4, 30069.6, 35162.5, 38584.8, 42214, 48491.8, 49617.3, 48208.3, 47512.1, 49525.4
111.204, 49.1382, 59.3488, 38.9684, 77.4829, 130.795, 324.342, 4335.33, 16884.7, 34607.8, 49690.9, 58525.2, 58747.1, 56065.3, 53263.7, 50712.4, 50537.5, 54502.9, 62304.2, 69341.2
53.0898, 110.67, 126.771, 192.38, 216.272, 147.259, 89.4756, 88.2641, 44.039, 151.494, 151.51, 54.5893, 124.55, 73.5151, 68.621, 114.795, 237.282, 399.521, 2191.09, 10827.7
56.7123, 98.446, 379.229, 394.145, 251.752, 172.967, 151.502, 272.53, 482.772, 387.924, 508.66, 494.612, 377.094, 232.132, 146.744, 323.269, 539.256, 521.284, 285.317, 273.31
79.0772, -8.51412, 93.3539, 253.439, 517.373, 523.423, 2874.61, 9873.97, 18528.4, 26633.7, 34096.2, 46001.8, 54655, 60067.5, 57250.8, 54145.8, 49864.6, 47742, 45332.1, 46497.7
64.4851, 116.412, 262.326, 448.329, 709.337, 692.394, 1038.12, 1023.27, 1040.61, 1256.92, 2136.24, 9598.41, 21261.8, 35126.7, 45887.3, 49302.5, 52489.2, 57668.7, 63711, 72053.7
95.3802, 273.12, 329.595, 342.271, 253.386, 207.945, 126.308, 140.399, 98.6152, 105.639, 79.599, 36.4088, 8.59817, 208.263, 432.234, 549.591, 571.26, 2033.89, 8434.47, 16344.4
87.1021, 142.713, 2434.35, 5855.95, 6742.83, 5947.93, 4329.24, 3641.77, 2509.15, 1273.75, 953.594, 767.98, 476.436, 431.868, 249.015, 518.345, 403.902, 1044.84, 7527.86, 19927.2
116.742, 105.629, 92.8433, 88.4182, 62.2064, 43.6122, 84.4983, 150.418, 265.21, 2911.88, 10009.5, 18892.1, 27915.6, 35280.1, 38937.5, 40449.7, 43364.9, 51881.7, 57268.6, 62408.2
28.7694, 144.982, 85.1296, 336.409, 358.697, 589.576, 761.667, 673.026, 525.925, 336.363, 219.401, 304.92, 235.601, 159.075, 49.0556, 97.1825, 64.2486, 32.5002, 74.8303, 279.11
80.5257, 15.827, 46.2236, 55.1132, 247.695, 429.772, 402.354, 327.857, 350.749, 436.688, 300.812, 596.175, 638.732, 575.807, 484.931, 481.859, 618.52, 3743.89, 10013.1, 14669.1
152.999, 49.3025, 227.161, 164.782, 340.059, 275.985, 287.342, 164.418, 42.8466, 130.468, 228.969, 142.309, 138.596, 163.391, 373.492, 337.509, 292.534, 159.723, 254.637, 358.017
-13.4413, 73.8952, 274.204, 382.24, 565.775, 368.599, 189.174, 309.594, 311.324, 365.769, 284.45, 402.579, 343.347, 247.999, 101.301, 121.083, 140.924, 120.09, 113.652, 136.814
45.9082, 71.3497, 70.2244, 57.7953, 85.224, 212.629, 393.37, 283.796, 258.549, 165.835, 150.579, 105.883, 75.5726, 55.699, 52.8008, 39.1799, 111.78, 156.343, 119.727, 158.245
53.3742, 70.1281, 142.869, 157.284, 1046.89, 6859.87, 16270, 22351.1, 26550, 29453.6, 30900.4, 33375.5, 37026.5, 39940.7, 42688.2, 46130.4, 51024.4, 49417.3, 46940.6, 44527.6
147.165, 69.2435, 41.8876, 134.694, 89.6278, 67.6901, 39.6023, 55.2719, 136.029, 253.744, 184.553, 174.698, 126.543, 98.1754, 63.5393, 35.4326, 13.2195, 99.6426, 3493.9, 10971.3
79.2754, 68.2016, 100.592, 69.6936, 95.2279, 72.8234, 56.5602, 112.333, 310.493, 367.125, 346.598, 633.893, 4832.84, 12081.8, 19820.1, 24889.9, 33587, 44851.4, 56220.7, 65583.1
27.9679, 33.8292, 97.826, 498.858, 575.707, 704.527, 515.385, 326.978, 259.658, 145.395, 256.93, 283.093, 459.425, 331.995, 257.226, 290.517, 261.206, 324.427, 395.065, 354.515
81.3123, 172.348, 84.756, 103.1, 223.848, 609.488, 656.779, 516.812, 480.54, 1060.83, 1293.55, 1194.8, 1095.49, 1314.51, 1267.95, 779.608, 487.931, 733.631, 761.223, 837.686
114.883, 16.8936, 157.159, 83.2882, 59.8423, 79.75, 93.7909, 89.2073, 134.546, 132.996, 178.668, 195.536, 225.946, 312.479, 611.712, 606.085, 602.053, 842.496, 556.21, 404.683
54.2164, 74.6728, 53.4832, 76.284, 66.21, 129.966, 70.7281, 151.905, 130.169, 341.783, 413.541, 318.574, 279.592, 255.451, 143.393, 179.331, 86.1233, 126.687, 138.648, 85.0251
175.087, 169.164, 154.056, 315.165, 443.63, 406.507, 276.91, 329.644, 168.099, 402.645, 665.029, 824.533, 899.751, 929.855, 754.262, 769.689, 544.647, 737.372, 750.481, 696.168
46.8938, 70.6607, 246.085, 130.181, 128.412, 103.292, 322.981, 375.41, 240.607, 396.604, 505.808, 403.983, 375.937, 322.402, 83.227, 78.3586, 122.734, 61.4635, 97.6854, 112.176
28.4251, 81.4439, 273.025, 468.54, 331.208, 316.206, 367.607, 222.937, 1035.5, 2359.82, 2684.93, 2051.57, 1380.26, 739.364, 503.85, 440.301, 291.762, 279.573, 272.479, 199.775
84.8871, 46.4492, 1903.75, 4481.34, 5915.51, 4892.04, 3771.56, 3109.22, 2160.51, 2026.67, 1456.8, 1357.99, 1083.37, 767.048, 808.478, 954.217, 982.203, 612.108, 709.795, 712.606
70.2314, 81.4047, 98.0488, 145.986, 274.908, 249.155, 185.219, 235.722, 314.141, 620.472, 530.476, 633.171, 594.013, 540.865, 603.432, 635.368, 754.048, 547.115, 594.939, 570.883
46.8956, 121.788, 350.408, 238.278, 262.974, 248.821, 225.267, 1246.36, 6826.48, 14364.4, 24215.5, 31535.8, 37682.9, 38906.9, 39109.3, 39209.1, 41044.6, 43261.6, 47965.6, 53936.3
27.3672, 115.991, 99.6751, 142.652, 2582.26, 10131.2, 19903.2, 27588.9, 34328.1, 42983, 52397.9, 61076.9, 66373.6, 72551, 75544.6, 72594.4, 64131.7, 54749.4, 48489.4, 44443.7
21.9086, 192.881, 277.559, 252.758, 311.924, 373.94, 198.589, 153.04, 163.558, 165.111, 161.468, 273.765, 453.234, 561.258, 482.486, 355.796, 385.77, 215.013, 206.603, 283.456
34.7354, 101.449, 21.4278, 107.687, 144.868, 58.7179, -16.6759, 36.959, 105.011, 130.898, 96.3736, 54.3424, 47.8074, 65.0055, 45.8245, 70.2873, 174.36, 442.065, 420.951, 486.008
32.826, 63.0788, 126.822, 237.324, 115.841, 94.9988, 89.0973, 247.449, 421.493, 385.537, 231.861, 141.396, 83.5396, 168.569, 119.577, 157.861, 386.366, 1816.51, 6314.69, 13490.5
20.3699, 138.654, 4054.49, 6865.51, 7864.92, 6392.11, 5337.91, 3834.77, 2677.34, 1976.71, 1415.01, 800.161, 1870.89, 8507.59, 18658.5, 25632.7, 24127.4, 19326.9, 13026, 8323.82
106.828, 101.037, 70.6626, 113.383, 69.2544, 86.9899, 146.736, 262.731, 346.117, 233.966, 81.1388, 106.484, 50.1615, 94.1403, 56.9732, 422.378, 545.965, 515.595, 384.47, 312.232
99.8561, 59.0586, 111.376, 75.2043, 139.195, 107.699, 3.201, 124.053, 52.9033, 92.4138, 82.9432, 119.121, 162.85, 161.218, 51.7379, 39.9035, 240.299, 383.189, 624.85, 522.748
120.884, 50.8236, 2268.42, 10992.8, 20552.7, 29100.1, 37280.5, 51024, 62050.3, 70515, 73173.1, 71688.5, 71656, 72991.1, 76107.9, 76794.5, 80502.5, 81632, 79955.4, 84785.5
81.5885, 77.2066, 103.74, 89.295, 78.9603, 147.989, 147.729, 138.361, 122.182, 89.4061, 47.8521, 52.432, 88.7921, 40.4992, 225.651, 375.891, 316.271, 200.51, 3919.04, 15111.4
69.3082, 109.804, 119.169, 282.776, 2266.96, 3566.41, 3233.2, 2403.49, 1801.7, 1506.07, 1122.69, 599.533, 438.301, 382.244, 313.022, 211.973, 293.899, 229.89, 92.5336, 91.7108
86.9512, 14.8176, 96.5404, 260.821, 252.21, 176.286, 189.184, 177.253, 281.735, 301.426, 367.263, 215.282, 160.552, 172.602, 158.049, 311.234, 546.325, 815.854, 830.773, 912.825
87.5901, 118.447, 6.34559, 105.183, 82.1272, 226.818, 389.469, 222.668, 124.093, 270.376, 283.931, 228.898, 197.576, 163.037, 1140.16, 7185.91, 15337.5, 20270.6, 27068.7, 36344.1
38.744, 148.128, 254.584, 201.008, 154.569, 135.046, 93.5269, 147.877, 366.743, 4496.97, 13181.1, 28140.8, 39754.3, 45604, 51898.9, 59498.6, 65592.5, 73592.4, 77002.7, 78990.4
71.5619, 146.72, 233.389, 182.523, 157.21, 174.709, 191.562, 95.5898, 219.022, 269.448, 182.498, 138.767, 93.6817, 169.241, 99.4577, 92.3074, 45.2299, -19.3329, 73.6206, 236.728
94.4881, 175.239, 411.751, 499.69, 551.439, 561.28, 285.391, 266.018, 152.831, 427.239, 431.675, 457.078, 223.435, 432.705, 518.832, 375.534, 384.567, 194.436, 367.635, 232.699
130.008, 120.813, 119.016, 138.308, 56.8782, 157.5, 269.66, 375.326, 708, 815.925, 650.093, 685.444, 317.638, 210.139, 86.777, 150.59, 123.701, 168.767, 137.954, 11.0995
77.628, 88.6166, 58.6245, 71.4553, 54.2604, 77.7348, 385.531, 501.933, 427.951, 571.387, 3638.53, 13128.3, 26022.2, 37510.6, 43244.1, 43211.3, 44133.9, 41922.7, 41420.9, 41660.9
74.606, 143.948, 83.7257, 104.768, 143.975, 172.342, 241.207, 320.722, 393.739, 478.086, 485.661, 912.008, 5856.45, 13324.6, 18422.6, 22806.9, 31461.1, 38224.5, 42164.3, 45147.6
129.664, -7.9114, 77.186, 223.936, 326.834, 576.711, 894.69, 4867.02, 10857, 12254.5, 11023.5, 8602.25, 5584.6, 3756.67, 2647.14, 1572.03, 1144.43, 819.239, 480.919, 294.744
50.9582, 48.7647, 36.7536, 121.835, 135.056, 262.774, 304.788, 551.724, 830.106, 588.761, 356.379, 218.553, 154.864, 106.669, 36.8054, 146.385, 158.082, 2637.19, 11225.8, 19565.5
98.0534, 75.5073, 78.2279, 40.9942, 370.802, 474.614, 538.326, 266.586, 337.836, 765.488, 956.936, 1184.49, 1213.23, 664.785, 722.476, 515.629, 475.159, 544.284, 334.964, 353.901
113.421, 175.427, 211.622, 381.987, 345.077, 394.32, 335.166, 413.88, 412.945, 248.478, 467.188, 691.801, 620.498, 617.156, 607.672, 873.991, 800.674, 628.211, 323.149, 328.873
101.555, 110.722, 92.5942, 94.6195, 159.706, 209.669, 202.693, 265.762, 524.185, 513.236, 549.887, 1201.82, 1205.79, 1189.88, 713.245, 513.546, 555.398, 404.162, 174.926, 219.104
102.21, 66.3385, 51.5495, 151.676, 1289, 2949.82, 3353.14, 9993.05, 24032.6, 37291.4, 44120.4, 45769.2, 46200.3, 42783.4, 41832.2, 45318.4, 55586.2, 61803.8, 68165.5, 73909
50.7259, 104.508, 79.0087, 77.966, 83.7878, 55.9115, 28.0626, 10.3621, 105.728, 110.872, 266.789, 517.29, 386.303, 304.832, 257.074, 223.694, 113.181, 81.3017, 81.8924, 171.584
83.3454, 78.4829, 34.331, 120.517, 67.1626, 49.3933, 51.5425, 118.835, 139.723, 2129.1, 6271.67, 7330.77, 6887.09, 5225.83, 3740.89, 2887.95, 1874.03, 1752.71, 1213.43, 981.48
6.12506, 124.704, 177.793, 168.062, 220.424, 289.133, 341.954, 276.573, 193.039, 187.151, 416.865, 2394.08, 6436.95, 7279.75, 11538.5, 22842.2, 37855.1, 53402.6, 63346.8, 66663.4
